DefectCauseClass;energy_mp_1;energy_mp_2;energy_mp_3;energy_mp_4;energy_mp_5;energy_mp_6;energy_mp_7;energy_mp_8;energy_mp_9;energy_mp_10;force_mp_1;force_mp_2;force_mp_3;force_mp_4;force_mp_5;force_mp_6;force_mp_7;force_mp_8;force_mp_9;force_mp_10
1;53.4639343394128;117.332888213008;145.65717655254;181.286551283132;162.410164631845;207.776767693731;172.740345915043;157.913238404283;122.933320573838;93.2215693249685;-8.08646275879387;-4.80941998320798;36.7954033007842;123.09115120148;102.245096797601;88.4318460305333;100.204997859016;41.5267600790969;-7.70143377789216;-7.19085960722096
1;36.8264232071796;69.9468384823701;104.089373327471;128.075065710117;146.338160819875;131.291205176925;125.7627278771;129.823873492485;75.1689026685861;57.9947827820463;-0.819470664674806;4.85425356322457;44.8946532436313;121.662188591129;129.568327218415;82.2371731375544;122.265299726052;49.8229906893101;-1.17008105376282;-0.403638897472609
1;49.7468945181901;98.9953579376036;150.319475857449;156.365841850042;136.662318566729;137.867578304494;145.941786993956;140.088203114882;107.253446219708;74.1726975800875;-4.68980438251845;-0.369067127258887;43.4767896330072;121.105387674677;118.475630419616;70.6024849207497;106.705322633898;52.5116221257673;-3.53101354326267;-5.08774016971025
1;52.7913097553862;109.200627653975;133.553395814413;169.753477042166;152.956869235997;133.679848796466;144.59304941345;132.086006800283;102.482379156512;63.9621727775884;-8.87262659063377;-3.96251592854697;44.7956404872284;96.3715515851457;96.7176639922423;84.4224650529894;119.193596223997;41.723340778596;-7.48011799157156;-10.3638242357258
1;61.6992543992463;93.3693776547904;146.203866367368;191.243651029758;200.796015582559;148.311131722009;171.752681909831;173.902869596205;112.506997080939;72.2818172767227;-7.21037967119827;-1.30776899254038;44.3828306320191;123.483359370476;106.616466440615;80.3775689513528;108.576233824486;40.3467136937644;-7.18485822028907;-5.80908827354009
1;51.8640543282329;103.730459896637;151.773994491669;141.381054423656;155.252435201765;155.156134579667;145.744794956375;130.437789697844;104.395803081722;70.9752497099178;3.88700521923768;5.50101015198191;44.2491853103553;120.610714280516;94.11543560292;85.6553619641305;103.859293589265;48.7973144409631;0.221328341114056;2.62358149054768
1;51.6403301316025;69.1454749861237;124.959911110528;134.774205873954;157.004988166969;144.476826869932;135.325416249782;139.81832914387;95.2068522238759;52.034594819956;17.2248025597976;19.6755260520044;58.0863705598934;118.344481465308;124.759117982075;113.218118687558;102.4196455781;63.9545863379565;14.0232615116683;16.6468492033385
1;77.8723361927909;94.9057768800018;155.937427813423;154.80378275929;168.393318226673;159.088015138815;159.400809139393;161.224567605402;100.54074385234;71.069810738364;3.51603584712441;7.94156099465899;48.8159959571673;121.454682875252;131.146811768124;99.7727258868041;145.969547541572;49.3696404506104;4.15939438808641;5.44305928353687
1;42.9465755334929;92.6556549023496;150.02841724262;164.265807851226;120.934275637339;142.504488918526;152.873953422131;122.595931730099;109.955097016474;38.3964457996608;-10.6874616543519;-6.22197353751937;31.9590101963444;107.708749661693;102.631991433394;82.7361877830586;96.6876077602121;29.5444964299049;-12.2699807167143;-12.3004091923647
1;60.3154005430994;82.0293592593611;130.655990381867;166.055414066522;154.943742617621;155.89159467588;156.537712387324;164.571371765888;101.469665460922;74.3798990520663;-1.53755021317525;1.37453227776618;43.1095150054727;119.426945610496;118.884398093739;95.7968239907637;107.536831247812;48.2438979433558;-3.15630336365593;-2.63427414876402
1;27.4997810503263;88.0699889789656;134.202545319958;133.513739145611;122.773250969415;138.388941962861;173.336467339207;158.286296330024;72.5099085723027;46.1388453782934;-8.13627846636386;-4.70780305513639;42.5188006319428;108.260699243093;106.985286204543;82.3486121947261;135.850205491754;44.9327038753365;-10.8760980277421;-10.2734401276894
1;35.6582533965882;82.4841267826684;129.179267960952;172.2858850757;149.589389373436;156.138063579594;152.733249199925;133.829033487869;117.324325533731;52.7372209653875;-19.238439985343;-14.3578345474063;28.3845723209842;122.59825519279;96.6419533204865;83.4313519783612;99.3840610672529;27.8670708100334;-18.9284626663671;-17.6339273554313
1;32.8194389689072;83.1651807457731;124.139507615778;138.903143196072;156.779508896869;111.504935135884;148.04810551572;102.273893748424;90.2645047096154;45.2837650984368;4.21496826289683;8.32651895886181;41.1885573417596;100.752263760951;119.198415372573;92.5873172229712;106.966504276808;51.6923643066788;2.57629153884563;3.09036615386601
1;38.4909512475075;91.1397079846253;145.092233651897;140.726042229359;139.476900269364;155.131683508599;141.490514538199;124.598371565261;73.3139767365782;38.049993292177;-19.423786282632;-16.2897487624811;29.8879633709948;85.7434526240062;88.0406290660502;70.1488815912756;90.0287781327596;30.9296418152207;-19.2315836633002;-19.9563072319996
1;43.1782249255596;102.888768532535;99.3014388455233;162.919713630904;143.787400343683;153.849450129018;162.329443746127;149.212598750023;90.9094257510752;73.1553392744506;-0.019701986245328;7.46717032252521;44.3010614685833;100.211420638612;91.0793216142268;93.8098855200034;136.062151270035;52.9701542697685;2.7340587435745;2.44194332310632
1;46.9833618761112;85.5198401477141;136.468319267251;154.665627095822;134.055224670371;149.382202510269;130.071327910534;142.285304962503;89.1267953883723;57.9752336634031;9.9076088299903;14.269222295132;56.6344165645024;138.546755737443;117.001909893062;110.089792359516;134.859339558858;56.229653506246;8.76224057806894;10.0531483637027
1;48.8962046106235;75.1321091097763;95.801250437559;150.83274012692;116.828774262673;120.54787375778;95.5978874283188;142.504207130808;93.3778485080607;55.4898122790006;-3.64944582927977;0.463790423175431;35.5306703718469;124.383824905934;119.842774261513;72.0037735073451;98.8288803611876;44.0445366192141;-5.78392139582661;-3.80013220372831
1;44.5432611073024;91.2891061477473;144.302455857767;147.992552274987;160.159074859138;147.168649946217;121.333078083693;134.32181260982;101.18954303145;58.9027511494515;12.3951780938381;16.351366951048;60.4778590989089;123.388302893872;108.799008573035;107.923415905366;109.008149122628;63.7908885142471;12.57183862506;11.2408567536908
1;73.7967472816945;97.0466273222064;134.321221868367;161.3285737492;156.426109178651;156.447947953612;148.631998366822;134.816404365836;117.929830305198;63.734930703703;-7.30450692139818;-1.43589789065284;35.4677403181927;89.3199646433359;100.871641366566;85.5765170989554;107.313565929853;46.0356563356143;-6.9288937044901;-6.25377711131272
1;27.8181050658382;68.7518739391847;128.104967059199;135.828688393032;136.033894420031;165.859884644084;139.040629464601;122.397618961187;97.389378907369;45.0439335918142;-4.98140703885816;-1.73198718098388;35.8729984161296;101.394559556551;107.260729124164;96.8442808266238;99.7295801836843;44.9530233890495;-6.02098596516193;-4.93212158002812
1;49.6697482599943;89.1774614373161;138.479213344381;156.579557695702;162.157828523038;146.778622286203;150.993565954246;157.017806852613;105.642698442177;60.0958672205908;-9.76538718289183;-5.72305524538472;30.1390424414499;132.121648890439;86.4143375536337;63.2341221016742;74.4789915087965;42.5190782907804;-11.2693841825559;-11.0121109139254
1;36.8156679768436;73.3984317658706;128.467170789288;155.51715263626;118.729606314632;157.254136940497;159.230865088395;161.022592811184;104.54340991203;64.9458081342928;-4.06023699118183;0.316018612923428;39.9764448188877;118.750169847807;113.521066386625;81.4535439503431;99.8403409110688;41.0093489983138;-5.62259790117951;-4.338040646569
1;63.5893179942571;95.1737106422926;157.278846001038;160.71299428623;168.158781754958;170.694145072789;149.659536937735;154.007302223302;113.190296085906;82.2272778811271;-10.9218403821506;-5.88855723306708;38.7578039061282;105.136610403703;93.0481501816244;81.3285260111318;96.7870175148093;49.6433117960496;-9.42906423287651;-9.52703561772624
1;59.798146094128;88.5819950860139;109.502120497105;141.202646342388;161.022390540311;143.811292906773;169.642865378484;159.461911340802;111.484551202744;67.2941817771698;-1.96515735318489;4.09159489872663;42.3624695179863;129.491928070545;123.795457411639;93.9098952964543;96.9893586202328;57.7555190343946;0.410885539855912;-0.375946276721753
1;27.2494233958014;75.5482130835565;92.596399468446;176.103138419413;89.6277813036414;124.396144827893;124.041714418982;108.648017235235;74.7452469596423;45.3591056436269;-10.4201488613174;-6.62866995183486;35.8760993771144;112.431942108034;100.310036638381;86.4658564854914;100.309299081995;44.3343789668499;-11.5565915181668;-10.6740366805034
1;62.9357416950334;83.4407971905926;142.898731238316;143.455504601002;136.79239281012;148.345917875353;154.234685563388;126.3004482545;95.8479366075827;51.0261750996784;-2.51221084320947;2.19462780308962;36.8246430620577;125.270636429328;103.659619524936;76.4504893647107;111.104187014794;44.8562636197989;-2.64880491977772;-3.72384842774514
1;64.0760299297707;105.583494034683;145.508958939536;164.909686380738;161.685601684568;160.517574729875;182.35602030082;164.594377785402;105.781668107019;85.8449220332323;-4.95284674437109;-0.738251889274843;40.6664650503339;114.984667535786;106.012690422328;76.1418074949859;95.8842768545353;51.7169497274476;-4.13627418714826;-5.98136959208066
1;60.0895004669261;73.2276668870842;104.069110431666;180.351506347917;144.443512560839;143.800327227765;142.141128369891;150.667121454135;89.0818564922736;65.5930004871977;17.0126758768338;22.7384772142414;57.5825948006404;141.313107679771;140.44068109778;105.762678095077;141.340565822317;80.8693132675246;18.1752555452992;16.9847172906887
1;72.7514672715805;61.3769924057636;132.016335706653;152.616855666323;154.166513491755;127.59749440758;154.207961790931;143.592082035435;113.551009849201;66.1999664061545;-3.22385513553743;-0.296811655187861;40.1008654776332;119.999892101392;108.655080343619;79.4163604139233;121.931581716356;42.6018554787688;-5.95361938737674;-3.93681930242672
1;47.182946495812;94.1626699805059;119.375880381887;169.317010604379;161.861005459475;170.351993269361;165.769672773605;138.139882643632;108.442135181613;47.5614602787211;9.94421696763846;15.4101698634279;50.5004536439694;105.381771337834;102.690167312514;89.4232068389747;133.092093560844;59.4586803852643;8.2034761239563;9.99696982884739
1;39.2970757822655;64.7517741363102;125.139204954235;155.098364578013;110.650978094299;110.884192131671;114.451674466216;125.570698961872;86.5192957768868;50.2598762473163;-1.17077202561167;3.60548773323741;46.7588600348419;121.52292668859;97.7602312839832;80.9943065842204;112.013322490779;55.9474371252865;-0.764264747407869;-4.39641127179856
1;31.018922697523;65.5242451229109;129.457564000782;167.654490428521;170.677588284581;149.652328482777;152.455006188012;139.501327248288;91.4791505311157;17.9426290222102;14.9520284080916;18.8000983110887;63.7358806704852;128.542252769032;106.210974098811;115.398509031606;126.186477075441;81.6678464832599;15.1069170766588;15.2398316807581
1;53.9339527423208;108.236508752685;151.354686257261;166.382831786153;142.839737836255;182.907576545508;137.135633684109;141.573248488793;130.8888343065;72.8794711808595;-5.0631403521854;-0.656900371441379;34.4844259469663;108.67683469222;105.783891885288;57.6098316242079;94.639069739042;47.9590487925232;-6.33232975655921;-6.31748514553937
1;64.9832254202637;84.4718484870337;122.737528833142;133.583610330321;159.961170300161;155.603308106932;180.323267670719;148.110243619093;122.232737844125;88.147445825716;-5.93449108069791;-0.0551137720451557;35.7544274866733;125.559929641038;92.6790835088877;75.3181822668176;107.733174130378;45.0105037494461;-5.18092967027855;-5.37421793419851
1;60.9151492549899;84.534610578197;107.573199625091;132.045159402713;128.186338724065;131.212209666319;125.797303014095;97.9516771766711;101.404219303337;61.3139769037395;-1.55262208057877;2.97418103785852;40.04316100933;125.562537254237;111.190177667485;92.4927705725912;108.751195735777;51.7928979302949;-0.870887700701735;-0.74370927500044
1;44.4092666846751;110.04285967452;130.614900270204;153.984901649443;156.175835887421;148.236390873637;116.652508552731;140.578557315054;105.373444327123;47.5823321933439;17.1687970691562;21.0215837168645;68.1336955366223;141.850248403482;117.942246523851;108.128447395502;129.452271599672;71.1790942467093;16.4619850269029;14.5854817010107
1;41.2659947145762;74.1549791383667;109.016550723606;124.329979286852;139.308766127497;124.231857632541;131.034525675071;113.843660601281;73.1208043550201;56.5551876578482;-9.89000206932274;-3.49947745313073;33.870657082152;100.514395241547;104.279942323297;84.7857039413821;115.338827862835;43.053618381051;-8.71097391879866;-5.97003770201055
1;38.1460165863761;82.393010047353;131.302747916197;149.734831609101;141.910896014966;130.648717641429;160.407065729953;146.325098415399;86.2533597878772;60.3649465908683;-9.58174649148901;-3.98661067702859;35.6414983718349;98.0471484478179;108.795661143483;73.4097189381414;105.76746985988;48.3355615779279;-11.4506603034045;-8.46992148196473
1;61.018882334388;96.6731332262558;136.116830609877;172.226080812373;150.047225010399;160.676661770489;161.373059428984;152.179592971155;115.346077246404;89.4973521810439;-5.73829950680904;-1.0818479917164;43.2783118065197;121.354794290169;107.306700046001;90.0319266047681;89.1818000102166;50.02951119454;-4.83304988801799;-4.33565478989579
1;39.1689275345055;74.9463547157509;152.910734682242;137.812824220342;140.779715165415;159.959500667052;153.320020764689;143.437755992291;120.351918495468;55.6759668527145;-16.5142249659271;-13.1656821021483;20.0150006438943;76.4081709529183;98.7271185593836;62.5873507136216;92.0422957169781;40.4658179967388;-18.0722178261242;-18.7064979496112
1;24.9980537716427;77.5962908056125;117.039178997932;130.96368460952;133.457889498286;126.432384754281;131.207641822262;124.557670998322;85.2458177530431;59.0305100632128;-9.11851480428294;-1.53168366181542;40.0153149772506;95.1405006732848;98.9459893986987;76.3294219788531;91.7305039387836;34.3040764854596;-8.50059314299907;-8.44185110866932
1;51.1795787881532;94.2280657028614;137.029910596919;158.325660842791;149.772148004653;168.789803712364;133.617720978086;119.592087525102;100.142932436943;61.1727941097392;-21.3576526408986;-15.5745300687299;25.8437571197519;106.020911406138;99.0309852645871;77.7893556989649;62.6719810613316;38.028833927944;-20.1551335428846;-21.1814965349075
1;42.1347161330616;89.6346555786985;118.069653780088;135.200974548773;172.475094388544;108.313861415383;144.717472954463;134.241142778815;93.2407119736343;54.435164998686;8.7742362726615;15.2169307346212;43.0063950984207;121.222734290293;117.740052598819;100.519588762888;123.521917241031;62.2473426338605;7.5421250182666;9.05831326003598
1;54.1060028756782;111.233175003972;131.581814933938;154.493208136346;157.644892129821;147.705971783924;165.980750951647;126.400657975719;105.185244566982;59.8362547226085;12.7162849748582;19.4148041027523;62.9983472844645;154.75928236588;120.361593991515;103.55496580363;106.195942331163;61.3224615655853;15.027506837888;12.8468309881442
1;50.8015044147015;62.5569000700226;115.036946978848;145.354071242865;167.999563028944;129.102526189452;161.127937130273;122.276080402241;78.026436031489;36.993268128879;0.197847536473528;5.39653096294711;43.9658874357432;135.256068210503;112.503898484498;89.4664971820582;103.790846463991;43.9388660055409;-1.54038097685549;0.632357392372229
1;53.1642967835609;98.2255357123733;130.786181567996;137.978497956724;154.597968348579;155.350165370629;137.992467739661;139.850868287919;120.261175212232;48.9606980682661;15.1224104706691;18.4231629621145;65.3206295616884;125.364983149854;122.922083276585;106.45133336382;122.411739367262;66.9439260733126;13.4833703784899;14.8591053437595
1;39.8487249732544;85.1203014318718;145.867797673132;159.335983456252;149.665594954836;150.072453284489;163.027696745662;138.570835836163;102.453746048241;45.2446463173422;8.69820572760249;12.690164278424;55.6694916559959;105.677614588275;116.694992924309;93.2437911504135;101.783946990103;60.5613482344137;8.15832714368456;6.37097195657
1;31.2100191877425;95.1503060750908;123.625821008961;145.978435599646;138.543483079131;164.158528905998;130.800584054456;151.184631114849;111.772738383032;41.2916031317157;15.9877156966735;22.7061653697251;57.811228851446;130.677955275797;122.215739448358;104.014261834284;134.85529992693;64.0995910652514;17.2039703016374;17.8521145264426
1;43.1941401563766;70.8310081475246;81.6401204403143;121.729067125024;146.836601658175;128.197371915896;128.526652953657;122.555436414608;91.790869234956;39.685298032089;-6.42036448806959;-1.32316925843541;33.5188089737915;114.348835813388;97.1823209558629;86.8562696085088;86.5126338560792;50.7995267123493;-5.55030483789209;-7.73917870398961
1;41.9358513039465;78.2908780890109;124.765557530537;115.172994275509;145.679458438798;143.534697790883;119.292205803021;137.164880970303;93.8507841206325;50.9955241749508;-9.09809077206511;-3.6999252854389;37.4753822450444;107.64944983948;113.567083951155;80.5863357825479;99.4213098794366;45.6382157467614;-8.09283311979116;-9.78554423643013
1;28.3316543483719;62.2774437642509;124.127311065553;137.912757867413;149.727659587041;140.064522847134;146.226857712814;123.144599219312;80.4883336926424;57.8707355273584;-6.29505991026035;-3.78989271047143;41.8916454066322;93.3086879184207;102.441258905989;79.3899691875546;101.535200542781;48.4250081328449;-8.3113983872081;-7.32166422121809
1;69.2671492180953;115.122504676989;158.132416758224;167.533440892492;171.542540135142;191.795242112183;172.821842706027;169.054799371698;129.228447251951;89.6033674943002;-14.2905580402594;-9.7284304804529;27.0279035977662;106.506033760684;84.6192968958822;76.0574766099477;91.3900244724446;34.625264749767;-15.8821540166801;-15.0661394719274
1;44.3717258675215;81.5068530892989;130.781365215786;146.422175175576;140.782523749507;154.077353478587;156.978405402845;109.511227331812;98.0241306380116;56.882242974952;-3.11474092465167;0.0345418467002759;51.7835333591443;86.2934924324427;106.018837971656;87.0063045793564;104.29667396849;49.6827109983172;-3.93262063409979;-4.83471018821127
1;70.2071195049759;97.4352322562896;130.321855637406;155.012752567487;148.24771174211;172.096930145047;140.818943835211;140.401480540602;114.372516606522;56.9446098849513;-3.44400610879129;1.75595923678385;48.1182339771214;115.918934289982;101.30472161046;81.0919217269477;111.980313354321;45.4636270080714;-3.4828969322355;-3.21879152478709
1;54.221205214084;100.857543488776;136.437928044788;188.5132663363;169.513785929705;133.942925242723;154.14069551004;118.553830039785;109.722673619154;77.6919705369664;14.7837978701994;19.3957806993816;66.3293162751333;125.909801740478;135.663910183161;107.604950014479;135.369541841695;70.69101248287;16.8181979960239;16.9143233437639
1;43.4001222744724;80.8499238908594;125.136036129551;150.916773052728;138.144923327619;165.432890320701;141.028122355195;147.720519669648;111.658313304896;51.132405048963;2.74050421178954;4.60917565981125;47.7515421057015;142.16048189301;117.827428116712;99.9515194472989;105.63024736898;53.2094906836047;2.82398977570672;0.388460651222166
1;55.0291310420475;126.244509813745;146.655593647231;158.654293375572;174.698426477023;156.359811435535;169.344075677065;145.192608211012;86.4646958304453;74.7408176223966;-14.604518932361;-9.66664093733021;30.9240486792046;124.286082602665;99.1570378895795;83.4830437548748;102.826668542851;36.4149532597412;-13.4219178629131;-14.2313551121358
1;14.7287408767599;67.6447856565396;116.732840002297;135.095485111364;131.201454663372;152.335742713405;121.462670601846;90.9158689302644;95.3113964450975;47.9579282040166;3.36786328325601;8.08512813208261;40.8848546726749;113.853358089303;119.057907675291;93.6456973332141;97.8683383327117;56.4672120989148;4.2627320638968;3.34171939625133
1;53.7845218118694;102.034886104571;129.250131056498;172.028452496429;148.700878023461;163.60236168184;144.664454117711;124.758097639092;109.85218209743;82.7961752315602;13.7655259669009;20.5602602108802;58.0253138830685;147.358020120614;113.210294208635;106.572220586931;115.69113205318;57.3308441613511;14.7464284925789;15.7010508427059
1;31.3897842232851;77.5335205267425;130.768341543738;152.798353527502;148.759243753708;153.508740022109;135.081765350934;129.696990650847;98.935429335079;49.2991570588055;-9.80038369919177;-5.21641126999251;48.3003787396127;92.4247151968723;101.483722055476;98.5700679001012;110.373858501698;40.2345072193167;-8.30543194749557;-7.05380488324519
1;66.4152076440225;110.586212723955;119.097064579713;162.677629656867;153.836487652675;162.420897831702;159.796745676613;141.609094812937;106.278788671371;49.7909925412859;-7.09529506569491;0.02987403534331;39.6962846428793;114.703396972951;85.8725531097958;79.183642961221;106.423381537996;41.8775102743699;-5.60959110887213;-5.30597787508171
1;46.1943358042246;85.4414520110793;125.321597174014;158.208291742064;160.940961037109;183.657166588348;133.875366925452;128.720576129531;105.066471303117;75.0016335890803;5.50257926705525;8.80822547406012;46.22389130557;146.972038802622;131.247246443371;96.2066794209394;132.983502345666;54.2359969441515;3.45803072758817;4.22532092210739
1;49.0842312980274;86.613139937167;137.185939499921;142.830784397025;158.032512631514;158.84357646623;146.609347747607;140.190109159682;124.614363785085;76.2795219990465;-14.0409489804115;-10.5375997488266;25.6252839011873;113.371995094656;95.1308146292531;106.666224457429;73.1534379308956;33.3901264998296;-14.1119957746674;-17.694227379105
1;45.2071374231002;78.0857953065413;125.814390501577;167.481439691359;127.178545488767;168.626049207082;161.114247522153;120.089882480526;82.3959097926861;57.7489001783977;3.62697900427453;9.52688745271745;48.1717071855804;130.469212805349;127.522390664642;103.876882024768;122.427709553804;54.9602646843243;3.72162977032639;4.54329894166513
1;64.6679566472792;117.947580507179;160.149828669457;146.36334258716;182.74508262605;159.734222598443;137.41551048252;169.116723739855;111.866735062999;80.6925174721223;1.32396359442555;5.46472323837417;42.7936797294593;119.738788478642;98.526393833826;81.989477285665;114.769690747871;47.8884633056611;0.0431054987828906;0.217260149879326
1;38.65533271717;94.7809143649516;120.143016586851;163.32431568115;165.227313613106;158.374844984033;138.062940240253;133.062710550983;98.7195895153011;65.1068900633054;-1.62995354288419;0.0928746467245729;31.3077283893907;116.544662809183;96.7818557886297;66.4615842353974;96.3961556761333;44.145646669318;-5.08865429826595;-3.27079672550608
1;44.2605437340243;105.018114445477;127.963032124288;146.627640007354;161.313005281304;144.434212436081;154.656136941996;138.282754235427;112.999240127629;60.6133440079968;-4.09181126878179;0.790060217860399;41.8016721022531;133.574326040295;96.9742849890275;88.7148600151681;99.5346616664712;41.3093694257453;-2.15692043974364;-3.81727865950913
1;72.7780683415923;117.315023458253;174.037470796768;153.74352416892;167.354189148878;180.245467998892;158.683100762934;164.536049799823;111.901589614542;64.8747107791781;-9.10705601560704;-1.35524488339427;36.5915335259294;136.088220175758;90.849958548925;78.733798971697;112.010770771648;41.8250718358087;-6.38182453801083;-5.5171006348679
1;63.3872014607384;100.922005820008;144.663229915139;165.370510342522;153.603192582096;180.735050879778;193.126592749352;155.561975155276;111.36482125635;69.0291851290201;1.28402272408018;5.54539373404491;36.9420247305962;121.004057950892;110.517483261416;82.9198660095087;97.0792040373502;48.2489411439908;-0.188448819212747;-0.160509273416746
1;36.4566639948422;78.5333927003766;133.93635041181;130.949117649963;111.189710658034;134.50490163842;143.467443441969;143.380835720939;85.0823031020349;51.1522061830805;-1.05415914612577;2.22916934357017;39.6304915287198;143.527898626819;116.251631397183;82.497186224183;100.743813189543;43.9030780525994;-1.3448557558327;-1.7433464089615
1;40.7679747888893;88.1606274534625;115.641495358939;143.206541159095;156.085160094258;150.718170390374;154.701529102576;105.009489443692;92.3543542718526;48.6642318394143;11.4917914763794;16.5812938451292;64.682936256239;139.394512311748;120.55131736246;110.593221595686;116.141525941633;62.8362420024675;13.5888524997418;11.8093621002387
1;31.5004752321737;84.5350621877011;126.270641379307;154.843523284725;169.03487135178;163.087049453599;123.246560365333;159.995961239986;93.4012221532893;48.1417462429706;-3.6272917608806;-0.0540720668477934;47.3056281768299;115.986083724176;96.4751286591633;66.8233958626903;116.91259101575;40.0766506065054;-4.61156819093208;-5.36303388470773
1;49.871185658565;90.1090135861906;131.71149106341;170.629656034607;147.602563880515;152.091695233668;166.669216934371;155.626783869977;112.692375110495;65.2148651763974;13.4290120330354;17.952392167837;54.8187314265129;156.679889763974;102.173278395044;110.276154529118;126.424743610041;62.7802871289179;12.0549991097539;12.4058723257258
1;64.2118361485798;99.2730817213802;141.61418236125;166.792316342814;147.690872140605;185.197170397937;169.524108708138;178.566997546785;127.961061673673;92.2005706536531;-2.30589043934985;4.60959096835676;42.4018118656196;120.458407444212;102.435755144434;90.965947768969;110.059953670233;38.4308352543068;-0.117549581211802;-0.815618097723246
1;33.3789347149749;64.4450343758334;122.072342462626;162.816542922388;143.17460740517;148.188704615803;118.03328922991;108.732573471614;81.3170547288026;57.4920833954281;-11.8987803039179;-5.4556798335228;33.0014028689603;115.665928125885;87.5554004280534;70.4447914036312;97.8399511469507;37.9421661271491;-12.8030085544835;-10.4771939381448
